id;Abréviation;Définition;empty
5939.0;AADHK;"Agent administratif hautement qualifié (RH 0263)._x000D_
Grade de qualification B, de la filière Administrative. Niveau 2.";
4232.0;AC;"Agent du service Commercial._x000D_
Grade de qualification B, de la filière ""Commercial"". Niveau 1.";
105.0;ACF;Ancy le Franc (GARE);
14815.0;ADAC;Association Des Agents Commerciaux;
4243.0;ADDAMS;Automate de distribution automatique d'un modèle simplifié;
9563.0;ADT;Agence de développement territorial;
14748.0;AEV;"Agent d'Etudes Equipement (RH 0263)._x000D_
Grade de qualification D, de la filière Equipement, spécialité Etudes-Inspection (EIV). Niveau 1.";
6006.0;AFT;Association Française des Transports_x000D_;
135.0;AGD;Agde (GARE);
4271.0;AGENT E;Agent chargé de l'exploitation des caténaires secondaires d'un site;
13228.0;AGSIF;AGENCE GROUPE SNCF ILE DE FRANCE;
149.0;AHM;Avenue Henri Martin (GARE);
6030.0;AI;Avancement Individuel;
6032.0;AIDE;Assistance Informatique pour la Décision d'Envoi des écritures du trafic international_x000D_;
6046.0;ALD;Attente Longue Durée;
6048.0;ALIZET;ALimentation des Installations Electriques de signalisation et de Télecommunications_x000D_;
6061.0;AMAVP;"Agent de Maîtrise Atelier-Equipement Principal._x000D_
Grade de qualification E, de la filière Matériel, spécialité Atelier-Equipement. Niveau 1._x000D_";
183.0;AMC;automatic mode control;
14714.0;AMGM;"Agent de Maitrise de Gestion des Moyens._x000D_
Grade de qualification D, de la filière Transport-Traction, spécialité Gestion des moyens. Niveau 1.";
14953.0;AOCI;Arborescence Organique de Configuration Installée;
6101.0;AP;Aménagement et Patrimoine_x000D_;
9705.0;AR;Analyse des risques;
4319.0;ARCEP;Autorité de Régulation des Communications Electroniques et des Postes;
237.0;ART;Avis Régional Train;
13345.0;ART;Automate de Retrait des Titres de transport._x000D_;
4330.0;AS;Agent sédentaire;
4333.0;ASCI;Advanced speech call items. recueil de fonctionnalités particulières au gsm-r (par rapport au gsm public). ces nouvelles fonctionnalités reposent sur 3 principes : vbs, vgcs et emlpp.;
6151.0;ASCR;Association Sportive des Cheminots Rennais_x000D_;
6153.0;ASCT;Contrôleur - Agent de train;
4342.0;ASTI;Agence Service Télécom Informatique_x000D_;
260.0;ASV;Aixe sur Vienne (GARE);
4345.0;ATHEO;Acheminement THEOrique_x000D_;
14590.0;AV;Avec Voyageurs_x000D_;
302.0;AVF;Avenue Foch (GARE);
4365.0;BAC;Brigade anti-criminalité;
13099.0;BA CAB SIGNAL;Block Automatique Signalisation en cabine;
336.0;BAD;Badan (GARE);
338.0;BAH;Brumath (GARE);
346.0;BAM;"Block Automatique Mécanique_x000D_
Block : système protégeant l'espacement entre les trains, sur une ligne.";
6236.0;BAMU;Block Automatique Manuel Unifié : Block manuel de double voie type Alsace - Moselle;
14505.0;BE;Bloc Enfichable;
9559.0;BEA-TT;Bureau d'enquêtes sur les accidents de transport terrestre mentionné à  l'article 1er du décret du 26 janvier 2004 de la république française.;
6261.0;BEL;Bouton d'Essai Lampes_x000D_;
4387.0;BI;Bouche d'incendie;
6278.0;BKG;Bouton de Contôle Général_x000D_;
479.0;BKO;Bocognano (GARE);
502.0;BM;Bloc Moteur. Une Z2N est équipée de 2 motrices. Chaque motrice est équipée de 2 Blocs moteurs. Chaque BM est équipée de 2 moteurs. Conclusion : une Z2N est équipée de 8 moteurs. CQFD. Le conducteur peut être amené, en cas de défaut traction (indice en cabine de conduite), à  isoler un Bloc Moteur (impossible pour l'AdC d'isoler un seul moteur). De ce fait, la puissance de la rame s'en trouve réduite et la mise en vitesse est plus lente, notamment lorsque la rame est en charge.;
13432.0;BM;Bogie Moteur;
6282.0;BM;Bourrage Mécanique_x000D_;
504.0;BMAMU;block manuel alsace-moselle unifié;
522.0;BNI;Bellignat (GARE);
4406.0;BOM;Bill of material;
4410.0;BPT;Bâton de protection télescopique;
559.0;BRD;Brioude (GARE);
582.0;BSC;"Base Station Controller._x000D_
Cet équipement commande une ou plusieurs BTS et gère la ressource radio : allocation d'un canal pour un appel (GSM-R).";
596.0;BSU;Brebieres Sud (GARE);
3854.0;BU;Bureau unique;
635.0;BUZ;Buzy En Bearn (GARE);
687.0;CA;Coffret d'alimentation;
4424.0;CADIX;"CAlcul de DIsponibilité des serveurs X400_x000D_
(sinfonie)";
6355.0;CAPMH;"Cadre APprovisionnements Matériel Hors classe._x000D_
Grade de qualification F, de la filière Matériel, spécialité Approvisionnements. Niveau 2._x000D_";
6359.0;CARST;Conseiller Animateur Régional de la Sécurité du Travail_x000D_;
720.0;CBTC;communication based train control;
13329.0;CCTT;Consigne Commune Temporaire Travaux;
744.0;CCX;Creutzwald(Ep Hbl) (Gare);
6399.0;CD;Code;
6402.0;CDCE;Chargé de clientèle;
4466.0;CDD;Chargé de diffusion;
6410.0;CDP;Conducteur de protection;
6441.0;CEMP;"Cadre d'Études Matériel Principal._x000D_
Grade de qualification G, de la filière Matériel, spécialité Etudes. Niveau 1.";
13736.0;CET;Consigne d 'ETablissement;
6466.0;CEX;Circonscription d'exploitation;
4504.0;CFBS;Chemin de fer de la baie de somme;
13346.0;CFESS;Congé de formation économique, sociale et syndicale;
4509.0;CFF;Chemins de fer fédéraux suisse;
791.0;CGC;Cavignac (Gare);
14958.0;CGO;Contrôle de Gestion Opérationnel;
826.0;CIA;Chiasso (Gare);
6496.0;CIA;Connexion inductive alimentation;
6507.0;CIM;Centre de l'Ingénierie du Matériel;
4541.0;CIP;Chef d'incident principal;
838.0;CIZ;Civaux (Gare);
14105.0;TBT;Très Basse Tension (inférieure ou égale à  50V en alternatif et 120V en continu);
5758.0;TCO;"Tableau de contrôles optiques affichant en sécurité tous les contrôles nécessaires aux opérations liées à  la sécurité des circulations ainsi que quelques-uns uns nécessaires à  l'exploitation du poste. les informations de suivi, si elles existent, y sont incorporées (voir tmc, tcos, tpt) image tco : affichage et animation en sécurité, sur un ou plusieurs écrans, de contrôles normalement repris sur un tco. elle n'incorpore pas le suivi._x000D_
installations dans les postes informatisés : 1) tco normal avec contrôles ""en sécurité"" (prci de pmp), 2) tco réduit avec contrôles ""en sécurité"" (par lgva, versailles-ch.). le tco réduit se caractérise par l'absence de certains contrôles et la globalisation d'autres contrôles, le complément est apporté par les images d'un mtco, 3) tmc (par de lille) avec informations ""mouvement"". les contrôles ""en sécurité"" sont sur écran mtco, 4) tout sur écrans (commandes centralisées) avec informations ""mouvement"" sur écrans et contrôles ""en sécurité"" sur écrans mtco._x000D_
famille tvm400 mode de transmission sol-train trafic_x000D_
tvm410 ponctuel faible_x000D_
tvm420 semi-continu + ponctuel élevé_x000D_
tvm430 continu + ponctuel très élevé_x000D_
tvm440 continu + ponctuel très élevé avec ato (automatic train control : pilotage automatique)_x000D_
tvm450 continu + ponctuel + transmission train-sol très élevé sans conducteur _x000D_
tvm410 et 420 : au sol, équipement et codage et d'émission (ece) à  chaque signal lumineux. il permet de coupler la signalisation latérale et la signalisation embarquée. l'ece élabore les vitesses et les distances but ainsi que les messages sol-train. _x000D_
tvm430-440 et 450 :tvm430-440 et 450 : architecture centralisée dans un centre d'appareillage informatique (cai) qui couvre plusieurs cantons. fonctions réalisées : détection du train, élaboration des vitesses et des distances but, des messages sol-train, communications inter-cai et avec le poste central. interfaces spécifiques pour acquérir les informations d'enclenchement, de consignation et d'alarmes (dbc, dcv ou contrôle de tension). equipement sol : ece ou cai - équipement embarqué : ebi (équipement de bord informatisé).";
12214.0;TCSP;Transport en commun en site propre;
8172.0;TDC;Train dérouleur caténaire;
8175.0;TDT;"Technicien de DistricT (RH 0263)._x000D_
Grade de qualification E, de la filière Equipement, spécialité Encadrement des Etablissements Equipement (EVE). Niveau 1.";
8179.0;TEE;Trans europ express;
3442.0;TEM;TEMPLEUVE (GARE);
12218.0;TERGV;Train express régional à  grande vitesse;
8186.0;TEV;"Technicien Equipement (RH 0263)._x000D_
Grade de qualification E, de la filière Equipement, spécialité Etudes Inspection (EIV). Niveau 1.";
3447.0;TFF;TIEFFENBACH STRUTH (GARE);
13586.0;TFPP;"TransFormateur de PalPage_x000D_
En traction électrique, transformateur positionné en toiture et dédié (avec ses circuits annexes) à  la détection du type de courant fourni par la caténaire (alternatif ou continu) et autorisant ensuite la mise en service des circuits de puissance correspondants.";
3450.0;TH;THOUARS (GARE);
8195.0;THSRC;Taà¯wan high speed rail corp.;
3459.0;THT;THURET (GARE);
8199.0;TIIF;Travaux d'investissement en installations fixes;
3472.0;TKM;TURCKHEIM (GARE);
14597.0;TM;"Transport Massif._x000D_
Envoi dont le tonnage et / ou le nombre de wagons déterminent des conditions d'acceptation et d'acheminement spécifiques.";
4061.0;TMD;Transport de marchandises dangereuses;
3498.0;TOR;TOURNES (GARE);
8236.0;TR;Température de référence;
8261.0;TVA;Taxe sur la valeur ajoutée;
3531.0;TVS;tramway val-de-seine;
5857.0;US;Unité simple : mode de traction utilisant un seul engin moteur (us tgv = 1 rame tgv - um tgv = 2 rames tgv);
5860.0;UTP;Union des transports publics;
3565.0;VAL;VALOGNES (GARE);
3601.0;VEG;VERGIGNY PRS 15 (GARE);
3644.0;VIZ;VIAZAC (GARE);
4068.0;VL;Vitesse limite;
3647.0;VLA;VELARS (GARE);
3708.0;VSC;VILLEFRANCHE SUR CHER (GARE);
8391.0;VT;Vérifications techniques;
3722.0;VUB;VIDAUBAN (GARE);
8395.0;VUSS;Voie unique à  signalisation simplifiée;
3754.0;VZN;VEZENOBRES (GARE);
3759.0;WAD;WARDRECQUES (GARE);
3760.0;WAL;WALBOURG (GARE);
3781.0;WPY;WOIPPY (GARE);
3782.0;WRM;WAREGEM (GARE);
13637.0;Z;Abréviation pour Interrupteur dans le domaine Matériel;
6368.0;CAVPH;"CAdre Atelier-Equipement Principal Hors classe._x000D_
Grade de qualification G, de la filière Matériel, spécialité Atelier-Equipement. Niveau 2._x000D_";
711.0;CB;Cambiador Irun (GARE);
13711.0;CBR;Commande Barriere;
13571.0;CC;Cycle Court;
6375.0;CC;Courant continu;
6376.0;CC;Commande carré;
4451.0;CCMI;Capability maturity model integration;
9590.0;CCSPL;Commission consultative départementale de sécurité et d'accessibilité;
757.0;CDP;Cases De Pene (Gare);
768.0;CEG;Champ De Courses D'Engh (Gare);
4492.0;CEP;Commande electro pneumatique du frein;
4501.0;CETIS;Centre d'entraînement aux techniques incendie et survie(bmp marseille);
13443.0;CFA;Centre de Formation des Apprentis;
4516.0;CGIV;Contrôle de gestion interne de l'infrastructure;
14720.0;CGMPH;"Cadre de Gestion des Moyens Principal Hors classe._x000D_
Grade de qualification G, de la filière Transport-Traction, spécialité Gestion des moyens. Niveau 2.";
797.0;CGN;Cartagena (Gare);
827.0;CIB;Chailly Boissy (Gare);
14489.0;CIF;"Common Intermediate Format._x000D_
Résolution d'affichage 352x288._x000D_
4 CIF = Format d'image correspondant à  une résolution de 704 x 576 pixels";
4538.0;CIM;Contrat de transport international de marchandises : règles communes de l'UIC (fret);
6511.0;CIR;Connexion inductive réception;
4543.0;CIS;Centre d'informations spécialisé (service a, caisse générale... - finances);
4545.0;CISCG;Centre d'informations spécialisé de la caisse générale (finances);
3868.0;CMCP;Conduite manuelle à  contrôle ponctuel;
888.0;CNX;Chemin Peseux (Gare);
6562.0;COD;Connecteur dérivation;
13380.0;COH;Chargé Ouvrage Hydraulique;
6639.0;CSNMH;"Chef de section de messageries hors classe (RH 0263)._x000D_
Grade de qualification F, de la filière SERNAM. Niveau 2.";
6643.0;CSPS;Coordonnateur Sécurite et Protection de la Santé;
973.0;CTM;Chateaumeillant (Gare);
6680.0;CTR;Comité technique régional;
985.0;CU;Chur (Gare);
14580.0;CUU;Le Contrat Uniforme d'Utilisation des wagons règle les conditions de remise et d'utilisation des wagons en tant que moyen de transport par les EF utilisatrices (EFu) en trafic domestique et international.;
1003.0;CVI;Chaville (R.G.) (Gare);
1011.0;CVX;Clairvaux (Gare);
1052.0;DAO;DAOURS (GARE);
1053.0;DAR;DARSAC (GARE);
1057.0;DBC;détecteur de boîtes chaudes;
8445.0;DDF;Directeur délégué fret;
1064.0;DDI;DORDIVES (GARE);
4732.0;DDP;Demande de prestation;
4733.0;DDR;Demande de décision de recherche;
6757.0;DEF;Deplacement ferroviaire;
4745.0;DEI;Directives pour les etudes des modules informatiques;
13643.0;DFAC;Direction Fret AutoChem;
1083.0;DGN;DIGNE (GARE);
4772.0;DIL;Démarche d'incitation locale;
13914.0;DIUO;Dossier d'intervention ultérieure sur l'ouvrage;
13587.0;DJC;"DisJoncteur Continu_x000D_
En traction électrique, disjoncteur de protection (tension caténaire) des circuits électriques en tension continue";
6795.0;DM;Demande de matières symbolisées;
4791.0;DMA;Déclencheur manuel d'alarme;
4814.0;DPI;Détecteur de plateforme inondée;
13229.0;DRC;Dirigeant Régional Circulation;
6827.0;DRH;Division des ressources humaines;
9628.0;DSCR;Direction de la sécurité et de la circulation routière;
4843.0;DSEM;Direction sécurité expertise métiers. la dsem anime, conseille et apporte son expertise dans tous les domaines touchant à  la sécurité, qu'il s'agisse de l'exploitation voyageurs (y compris matériel et traction), de la sécurité incendie (csii), de celle du personnel (corep), ou en matière de sécurité environnementale (coren).;
14699.0;DT;"Direction Territoriale_x000D_
ou Directeur Territorial";
7102.0;GCL;Gare centre lanterne;
5015.0;GECOM;Gestion des coducteurs du matériel exploitation (fret);
7115.0;GEFTEL;Gestion et facturation des teléphones;
1437.0;GEL;GENELARD (GARE);
5031.0;GESSIE;Genérateur simulateur de fonctionnement des installations de securité (simulateur de postes d'aiguillage électromécaniques);
5042.0;GI;Gestionnaire d'infrastructure : organisme chargé de l'établissement et de l'entretien de l'infrastructure ferroviaire, y compris la gestion des systèmes de contrôle et de sécurité de l'entreprise.;
1451.0;GIC;GIVORS CANAL (GARE);
5045.0;GIHP;Groupement pour l'insertion des personnes handicapés;
5046.0;GIMALARME;Groupement des industries des matériels electroniques de sécurité;
3931.0;GIPA;Gestion informatisée des points d'arrêt;
7128.0;GITAR;Groupement industriel des techniques avancées du rail;
12157.0;GLT;Guided light transit;
1472.0;GO;GOURDON (GARE);
7142.0;GOE;Grosse opération d'entretien;
7145.0;GOT;Gestion opérationnelle des trafics;
5068.0;GPSO;Grand projet ferroviaire du sud-ouest;
1492.0;GRI;GRISOLLES (GARE);
7165.0;GRTI;Guichet régional télécoms et informatique;
3938.0;GTRS;"Garantie de temps de reprise de service (gtrs) _x000D_
c'est le temps maximal pour remettre en service une application après un incident bloquant de production. les heures d'arrêts en dehors de la plage d'ouverture du service (utilisateur) ne sont pas prises en compte. cela correspond à  la durée contractuelle maximale d'un arrêt accidentel.";
1514.0;GUT;GUILLAUCOURT (GARE);
14822.0;GVGS;Grande Visite Générale partie Sécurité;
9764.0;HASS;Highly accelerated stress screen;
9766.0;HAZOP;Hazard and operability;
1545.0;HDE;HOURCADE TRIAGE (GARE);
1550.0;HEL;HELLEMMES (GARE);
13868.0;IANA;Interface Analogique et Numérique d'Alerte Radio (GSM-R);
5097.0;IATA;International air transport association;
7209.0;ICS;Indemnité de continuité de service;
7222.0;IES;Infrastructure exploitation et sécurité;
9772.0;IGH;Immeuble de grande hauteur;
1609.0;IMN;IMMENDINGEN (GARE);
3948.0;IMR;Instruction matériel roulant;
1612.0;INDUSI;induktive signalsicherung;
14769.0;INFCH;"Infirmier(ère) chef hors classe  (RH 0263)._x000D_
Grade de qualification G, de la filière Personnel Paramédical. Niveau 1.";
14424.0;I&P Agence NOR;Ingénierie & Projets - Agence Projets Normandie;
14775.0;IQVC;Indice Qualité Voie Classique;
7292.0;ISR;"International Service Reliability - Rail Data - _x000D_
_x000D_
Système d'information européen du fret, remplace hermes.";
1638.0;JAN;JANVILLE (GARE);
7324.0;JPEG;Joint photographic expert group ( format de fichiers images compréssées adapté au web pour les photographies );
1656.0;JUS;JUSSEY (GARE);
1668.0;KCVP;contrôle continu de vitesse permissif;
14169.0;Ke;Consommation moyenne historique;
1675.0;KET;contrôle d'entrebaillement d'aiguille;
7342.0;KN2;Contrôle de deuxième niveau;
1699.0;KSA;commutateur de signal d'alarme;
1702.0;KVBP;contrôle de vitesse par balises permanent;
1716.0;LAH;LAMARCHE VOSGES (GARE);
7360.0;LAI;Liste des Approvisionnements Initiaux;
7362.0;LAS;Lampe d'arrivée signalisation;
1790.0;LEE;L'ARGENTIERE LES ECRINS (GARE);
1806.0;LEZ;LEZOUX (GARE);
1811.0;LFH;LA FERTE-HAUTERIVE (GARE);
1841.0;LHD;LA ROCHE DE GLUN (GARE);
1887.0;LLX;LUSSAC LES CHATEAUX (GARE);
1896.0;LMH;LAMOTHE MONTRAVEL (GARE);
1913.0;LNR;LANDRECIES (GARE);
1926.0;LON;LONGUEVILLE SEINE ET MARNE (GARE);
1959.0;LQY;LE QUESNOY NORD (GARE);
13563.0;LR;Ligne de Roulement;
7393.0;LRNVS;Liaison rapide normandie vallée de seine;
7400.0;LT;Lampe témoin;
1998.0;LTC;LE TOEC (GARE);
2011.0;LTX;LORETTE (GARE);
2044.0;LVU;LAVALDUC (GARE);
2046.0;LVY;LAISSAC (GARE);
7438.0;MASK;Automate d'information et de vente combinant multimédia et compréhension de la parole - gl et idf;
2102.0;MATR;moteur d'aiguille talonnable renversable;
2105.0;MAX;MAILLE (GARE);
7445.0;MC;Maintenance corrective;
2147.0;MDC;MONESTIER DE CLERMONT (GARE);
2182.0;MGD;MAGLAND (GARE);
5231.0;MGPT;"Module de gestion des protections (synthèse de la parole - relation réalisateur travaux <-> ac). les opérations gérées par le ou mgpt doivent être programmées. la programmation de ces opérations est consignée dans l'avis journalier travaux informatisé (ajt). chaque opération programmée est désignée par son numéro et comporte l'avis-travaux, la consistance, la désignation de la voie, le nÂ° du ou des trains ouvrants, les heures de début et de fin ainsi que le nom, le nÂ° de cp et le nÂ° de téléphone du réalisateur. un fichier unique établi pour chaque période de travaux est transmis au mgpt. une opération travaux dans le mgpt passe par les phases suivantes : 1) programmation, 2) validation par l'ac, 3) demande par le réalisateur, 4) offre par le mgpt, 5) accord donné au réalisateur, 6) restitution par le réalisateur. différents niveaux sont définis : le niveau 0 : gestion d'une opération en automatique, le niveau 1 : gestion opération ""pas à  pas"" avec interruption temporaire des traitements et acquittement par l'ac, le niveau 2 : gestion d'une opération en d'une manuel au niveau du mgpt. le passage d'une opération en niveau 2 est irréversible.";
